ID	condition	text	text2	age	gender	hand	resp	RTs	resp_eff	w1	conc1	w2	conc2	sim	delta_conc	freq1	logfreq1	freq2	logfreq2	delta_freq	to_resp	count	distance	Sim	accuracy	trial	L1	L2	L_diff	subj
43	A	meraviglia	cornice	23	F	DX	a	1973,5	meraviglia	meraviglia	3,6	cornice	8,05	0,226304	4,45	1939	3,287577809	226	2,354108439	0,01713	meraviglia	1	0,773696	0,226304	1	meravigliacornice	10	7	3	43
43	A	grato	abbraccio	23	F	DX	a	2417,5	grato	grato	3,95	abbraccio	7,7	0,222082	3,75	1725	3,236789099	1300	3,113943352	0,00425	grato	1	0,777918	0,222082	1	gratoabbraccio	5	9	4	43
43	A	insolente	vasca	23	F	DX	a	1386	insolente	insolente	3,95	vasca	8,35	0,045225	4,4	298	2,474216264	2017	3,304705898	0,01719	insolente	1	0,954775	0,045225	1	insolentevasca	9	5	4	43
43	A	scrivania	pensieroso	23	F	DX	l	1734,8	pensieroso	pensieroso	4,5	scrivania	8,8	0,284274	4,3	61	1,785329835	3126	3,494988974	0,03065	pensieroso	1	0,715726	0,284274	1	pensierososcrivania	9	10	1	43
43	A	prete	devoto	23	F	DX	l	1772	devoto	devoto	3,8	prete	8,3	0,233061	4,5	327	2,514547753	2656	3,424228071	0,02329	devoto	1	0,766939	0,233061	1	devotoprete	5	6	1	43
43	A	camera	cortesia	23	F	DX	l	1283,1	cortesia	cortesia	4,6	camera	8,75	0,228411	4,15	1642	3,215373153	11686	4,067665882	0,10044	cortesia	1	0,771589	0,228411	1	cortesiacamera	6	8	2	43
43	A	incidente	colpa	23	F	DX	l	2524,2	colpa	colpa	3,95	incidente	7,45	0,251615	3,5	25388	4,40462849	11987	4,078710505	0,13401	colpa	1	0,748385	0,251615	1	colpaincidente	9	5	4	43
43	A	frigido	forcina	23	F	DX	a	2820,4	frigido	frigido	4,3	forcina	8,6	0,284204	4,3	9	0,954242509	51	1,707570176	0,00042	frigido	1	0,715796	0,284204	1	frigidoforcina	7	7	0	43
43	A	laureato	dio	23	F	DX	l	1393,8	dio	dio	3,1	laureato	8	0,06396	4,9	38	1,579783597	593	2,773054693	0,00555	dio	1	0,93604	0,06396	1	diolaureato	8	3	5	43
43	A	buio	balcone	23	F	DX	a	1387,3	buio	buio	5,95	balcone	8,7	0,274529	2,75	4636	3,666143427	564	2,751279104	0,04072	buio	1	0,725471	0,274529	1	buiobalcone	4	7	3	43
43	A	appetitoso	pizza	23	F	DX	a	2217,3	appetitoso	appetitoso	5,3	pizza	9	0,359762	3,7	102	2,008600172	2889	3,460747542	0,02787	appetitoso	1	0,640238	0,359762	1	appetitosopizza	10	5	5	43
43	A	montagna	codardo	23	F	DX	l	2115,8	codardo	codardo	3,95	montagna	8,3	0,034168	4,35	1349	3,13001195	2987	3,475235223	0,01638	codardo	1	0,965832	0,034168	1	codardomontagna	8	7	1	43
43	A	statua	audace	23	F	DX	l	1440,3	audace	audace	3,85	statua	8,3	0,19465	4,45	506	2,704150517	1187	3,074450719	0,00681	audace	1	0,80535	0,19465	1	audacestatua	6	6	0	43
43	A	occhio	inganno	23	F	DX	l	1088,9	inganno	inganno	4,25	occhio	8,6	0,168049	4,35	727	2,861534411	11176	4,048286393	0,10449	inganno	1	0,831951	0,168049	1	ingannoocchio	6	7	1	43
43	A	gomito	astio	23	F	DX	l	1577	astio	astio	4,3	gomito	8,55	0,114827	4,25	57	1,755874856	510	2,707570176	0,00453	astio	1	0,885173	0,114827	1	astiogomito	6	5	1	43
43	A	diavolo	prigione	23	F	DX	a	1623,9	diavolo	diavolo	4	prigione	7,4	0,195171	3,4	31905	4,503858749	13100	4,117271296	0,18805	diavolo	1	0,804829	0,195171	1	diavoloprigione	7	8	1	43
43	A	rasoio	stritolare	23	F	DX	l	2016,3	stritolare	stritolare	5,3	rasoio	8,7	0,231383	3,4	10	1	569	2,755112266	0,00559	stritolare	1	0,768617	0,231383	1	stritolarerasoio	6	10	4	43
43	A	pentola	mente	23	F	DX	l	1977,1	mente	mente	4,6	pentola	8,6	0,136738	4	17014	4,230806428	492	2,691965103	0,16522	mente	1	0,863262	0,136738	1	mentepentola	7	5	2	43
43	A	evidente	serbatoio	23	F	DX	a	2672,5	evidente	evidente	3,25	serbatoio	8	0,049754	4,75	1524	3,182984967	619	2,791690649	0,00905	evidente	1	0,950246	0,049754	1	evidenteserbatoio	8	9	1	43
43	A	idiota	scimmia	23	F	DX	a	1238,5	idiota	idiota	5,05	scimmia	8,4	0,281823	3,35	12270	4,088844563	1961	3,292477594	0,10309	idiota	1	0,718177	0,281823	1	idiotascimmia	6	7	1	43
43	A	cavallo	arte	23	F	DX	l	1620,2	arte	arte	5,6	cavallo	8,4	0,075498	2,8	5407	3,73295637	7514	3,875871191	0,02107	arte	1	0,924502	0,075498	1	artecavallo	7	4	3	43
43	A	giardino	salute	23	F	DX	l	2349,5	salute	salute	4,55	giardino	8,4	0,025304	3,85	7234	3,859378504	3741	3,572987708	0,03493	salute	1	0,974696	0,025304	1	salutegiardino	8	6	2	43
43	A	bicicletta	passione	23	F	DX	l	2087,5	passione	passione	4,8	bicicletta	8,85	0,268715	4,05	2456	3,390228362	1303	3,114944416	0,01153	passione	1	0,731285	0,268715	1	passionebicicletta	10	8	2	43
43	A	gattino	dettaglio	23	F	DX	l	1699,4	dettaglio	dettaglio	4,15	gattino	8,8	0,042358	4,65	1484	3,171433901	445	2,648360011	0,01039	dettaglio	1	0,957642	0,042358	1	dettagliogattino	7	9	2	43
43	A	carcere	pena	23	F	DX	l	1949,8	pena	pena	3,7	carcere	7,85	0,375169	4,15	8036	3,905039928	2485	3,395326393	0,05551	pena	1	0,624831	0,375169	1	penacarcere	7	4	3	43
43	A	mobilita	gomma	23	F	DX	a	1156,6	mobilita	mobilita	4,85	gomma	8,7	0,308539	3,85	80	1,903089987	1768	3,247482261	0,01688	mobilita	1	0,746394	0,253606	1	mobilitagomma	8	5	3	43
43	A	intelletto	idrante	23	F	DX	a	2701,9	intelletto	intelletto	3,95	idrante	7,1	0,007992	3,15	183	2,26245109	147	2,167317335	0,00036	intelletto	1	0,992008	0,007992	1	intellettoidrante	10	7	3	43
44	B	gattino	dettaglio	21	F	DX	a	2305,2	gattino	dettaglio	4,15	gattino	8,8	0,042358	4,65	1484	3,171433901	445	2,648360011	0,01039	gattino	1	0,957642	0,042358	1	dettagliogattino	7	9	2	44
44	B	paletta	collisione	21	F	DX	a	1640,2	paletta	collisione	5,45	paletta	8,7	0,222282	3,25	311	2,492760389	169	2,227886705	0,00142	paletta	1	0,777718	0,222282	1	collisionepaletta	7	10	3	44
44	B	poesia	penna	21	F	DX	l	983,1	penna	poesia	5,85	penna	8,45	0,341412	2,6	1829	3,262213705	2134	3,329194415	0,00305	penna	1	0,658588	0,341412	1	poesiapenna	6	5	1	44
44	B	grave	caviglia	21	F	DX	l	1589,1	caviglia	grave	3,8	caviglia	8,35	0,21636	4,55	5175	3,713910354	794	2,899820502	0,04381	caviglia	1	0,78364	0,21636	1	gravecaviglia	5	8	3	44
44	B	atletica	scarpa	21	F	DX	l	1002,9	scarpa	atletica	4,1	scarpa	8,6	0,174383	4,5	219	2,340444115	1306	3,115943177	0,01087	scarpa	1	0,825617	0,174383	1	atleticascarpa	8	6	2	44
44	B	specchio	spirito	21	F	DX	a	1480,8	specchio	spirito	3,15	specchio	8,55	0,364782	5,4	5510	3,741151599	2393	3,378942699	0,03117	specchio	1	0,635218	0,364782	1	spiritospecchio	8	7	1	44
44	B	puzza	stufa	21	F	DX	l	1280,3	stufa	puzza	5,15	stufa	8,4	0,360545	3,25	3336	3,523226042	1196	3,07773118	0,0214	stufa	1	0,639455	0,360545	1	puzzastufa	5	5	0	44
44	B	orecchio	disturbare	21	F	DX	a	846,2	orecchio	disturbare	4	orecchio	8,75	0,298548	4,75	874	2,941511433	2093	3,320769228	0,01219	orecchio	1	0,701452	0,298548	1	disturbareorecchio	8	10	2	44
44	B	cane	cortese	21	F	DX	a	1332,6	cane	cortese	4,35	cane	8,55	0,0862	4,2	394	2,595496222	13494	4,130140706	0,131	cane	1	0,9138	0,0862	1	cortesecane	4	7	3	44
44	B	onore	vino	21	F	DX	l	2000,4	vino	onore	3,3	vino	8,2	0,140964	4,9	12849	4,108869329	6498	3,812779707	0,06351	vino	1	0,859036	0,140964	1	onorevino	5	4	1	44
44	B	crepuscolo	orologio	21	F	DX	l	2717,6	orologio	crepuscolo	4,55	orologio	8,5	0,26735	3,95	172	2,235528447	4034	3,605735894	0,03862	orologio	1	0,73265	0,26735	1	crepuscoloorologio	10	8	2	44
44	B	buio	balcone	21	F	DX	l	1055,8	balcone	buio	5,95	balcone	8,7	0,274529	2,75	4636	3,666143427	564	2,751279104	0,04072	balcone	1	0,725471	0,274529	1	buiobalcone	4	7	3	44
44	B	caos	quaderno	21	F	DX	l	1010,9	quaderno	caos	5,75	quaderno	8,65	0,086347	2,9	1500	3,176091259	350	2,544068044	0,0115	quaderno	1	0,913653	0,086347	1	caosquaderno	4	8	4	44
44	B	immorale	attrezzo	21	F	DX	l	1049	attrezzo	immorale	2,95	attrezzo	7,75	0,009614	4,8	294	2,46834733	328	2,515873844	0,00034	attrezzo	1	0,990386	0,009614	1	immoraleattrezzo	8	8	0	44
44	B	maglia	vincere	21	F	DX	a	1111,3	maglia	vincere	5,15	maglia	8,8	0,306895	3,65	5972	3,776119799	1020	3,008600172	0,04952	maglia	1	0,693105	0,306895	1	vinceremaglia	6	7	1	44
44	B	lussuria	prateria	21	F	DX	l	1518,6	prateria	lussuria	3,7	prateria	7,45	0,089281	3,75	275	2,439332694	187	2,271841607	0,00088	prateria	1	0,910719	0,089281	1	lussuriaprateria	8	8	0	44
44	B	laureato	dio	21	F	DX	a	1863	laureato	dio	3,1	laureato	8	0,06396	4,9	38	1,579783597	593	2,773054693	0,00555	laureato	1	0,93604	0,06396	1	diolaureato	8	3	5	44
44	B	bicicletta	passione	21	F	DX	a	1321,7	bicicletta	passione	4,8	bicicletta	8,85	0,268715	4,05	2456	3,390228362	1303	3,114944416	0,01153	bicicletta	1	0,731285	0,268715	1	passionebicicletta	10	8	2	44
44	B	dentista	fiducioso	21	F	DX	a	1313,9	dentista	fiducioso	3,35	dentista	8,15	0,069711	4,8	209	2,320146286	1130	3,053078443	0,00921	dentista	1	0,930289	0,069711	1	fiduciosodentista	8	9	1	44
44	B	lavare	attivare	21	F	DX	a	1573	lavare	attivare	3,1	lavare	8,15	0,168269	5,05	682	2,833784375	1150	3,06069784	0,00468	lavare	1	0,831731	0,168269	1	attivarelavare	6	8	2	44
44	B	umano	morale	21	F	DX	a	1532,4	umano	morale	3,5	umano	8,1	0,33281	4,6	2674	3,427161403	6931	3,840795899	0,04257	umano	1	0,66719	0,33281	1	moraleumano	5	6	1	44
44	B	ottimismo	profumo	21	F	DX	l	1392,4	profumo	ottimismo	3,35	profumo	6,35	0,350597	3	200	2,301029996	2375	3,375663614	0,02175	profumo	1	0,649403	0,350597	1	ottimismoprofumo	9	7	2	44
44	B	asilo	motivo	21	F	DX	a	943,4	asilo	motivo	3,55	asilo	7,95	0,123702	4,4	16564	4,219165222	1393	3,143951116	0,15171	asilo	1	0,876298	0,123702	1	motivoasilo	5	6	1	44
44	B	gomito	astio	21	F	DX	a	940,8	gomito	astio	4,3	gomito	8,55	0,114827	4,25	57	1,755874856	510	2,707570176	0,00453	gomito	1	0,885173	0,114827	1	astiogomito	6	5	1	44
44	B	occhio	inganno	21	F	DX	a	1718,9	occhio	inganno	4,25	occhio	8,6	0,168049	4,35	727	2,861534411	11176	4,048286393	0,10449	occhio	1	0,831951	0,168049	1	ingannoocchio	6	7	1	44
44	B	frigido	forcina	21	F	DX	l	2619,4	forcina	frigido	4,3	forcina	8,6	0,284204	4,3	9	0,954242509	51	1,707570176	0,00042	forcina	1	0,715796	0,284204	1	frigidoforcina	7	7	0	44
44	B	infedele	sposa	21	F	DX	l	1209,3	sposa	infedele	4,7	sposa	8,4	0,335909	3,7	322	2,507855872	3982	3,600101256	0,0366	sposa	1	0,664091	0,335909	1	infedelesposa	8	5	3	44
44	B	opzione	giacca	21	F	DX	l	1347,2	giacca	opzione	4,5	giacca	8,55	0,141365	4,05	1072	3,030194785	3496	3,543571424	0,02424	giacca	1	0,858635	0,141365	1	opzionegiacca	7	6	1	44
44	B	grezzo	barile	21	F	DX	l	1211,7	barile	grezzo	4,25	barile	8,7	0,24472	4,45	188	2,274157849	363	2,559906625	0,00175	barile	1	0,75528	0,24472	1	grezzobarile	6	6	0	44
44	B	prete	devoto	21	F	DX	a	2668,4	prete	devoto	3,8	prete	8,3	0,233061	4,5	327	2,514547753	2656	3,424228071	0,02329	prete	1	0,766939	0,233061	1	devotoprete	5	6	1	44
44	B	coltello	demonio	21	F	DX	a	1239,5	coltello	demonio	2,65	coltello	7,75	0,238429	5,1	957	2,980911938	4712	3,673205282	0,03755	coltello	1	0,761571	0,238429	1	demoniocoltello	8	7	1	44
44	B	facile	morbido	21	F	DX	l	1976,7	morbido	facile	3,7	morbido	6,85	0,250864	3,15	15858	4,200248414	422	2,625312451	0,15436	morbido	1	0,749136	0,250864	1	facilemorbido	6	7	1	44
44	B	natale	albero	21	F	DX	l	1686	albero	natale	5,65	albero	8,5	0,367984	2,85	11	1,041392685	5168	3,713322505	0,05157	albero	1	0,632016	0,367984	1	natalealbero	6	6	0	44
44	B	paralisi	sedia	21	F	DX	l	1410,2	sedia	paralisi	5,8	sedia	8,45	0,185829	2,65	351	2,545307116	4290	3,632457292	0,03939	sedia	1	0,814171	0,185829	1	paralisisedia	8	5	3	44
44	B	riparato	tenda	21	F	DX	l	1061,7	tenda	riparato	5	tenda	8,4	0,218453	3,4	465	2,667452953	1534	3,18582536	0,01069	tenda	1	0,781547	0,218453	1	riparatotenda	8	5	3	44
44	B	muscoloso	debole	21	F	DX	a	1534,1	muscoloso	debole	3,95	muscoloso	7,35	0,264836	3,4	4318	3,635282638	139	2,1430148	0,04179	muscoloso	1	0,735164	0,264836	1	debolemuscoloso	9	6	3	44
44	B	febbre	pino	21	F	DX	l	1322,7	pino	febbre	5,4	pino	8,4	0,009352	3	2055	3,312811826	447	2,650307523	0,01608	pino	1	0,990648	0,009352	1	febbrepino	6	4	2	44
44	B	rosso	bicchiere	21	F	DX	l	1124,8	bicchiere	rosso	5,6	bicchiere	8,85	0,34794	3,25	6533	3,815112658	3888	3,589726256	0,02645	bicchiere	1	0,65206	0,34794	1	rossobicchiere	5	9	4	44
44	B	finestra	triste	21	F	DX	a	996,8	finestra	triste	5,15	finestra	8,45	0,146066	3,3	7074	3,849665055	5923	3,772541733	0,01151	finestra	1	0,853934	0,146066	1	tristefinestra	8	6	2	44
44	B	magnifico	zanzara	21	F	DX	l	1503,8	zanzara	magnifico	3,2	zanzara	8,25	0,022077	5,05	4284	3,631849462	151	2,178976947	0,04133	zanzara	1	0,977923	0,022077	1	magnificozanzara	9	7	2	44
44	B	elegante	felpa	21	F	DX	l	1176,7	felpa	elegante	5,7	felpa	8,75	0,319579	3,05	1605	3,205475037	399	2,600972896	0,01206	felpa	1	0,680421	0,319579	1	elegantefelpa	8	5	3	44
44	B	aereo	allerta	21	F	DX	a	2091,7	aereo	allerta	3,85	aereo	8,2	0,179597	4,35	639	2,805500858	9570	3,980911938	0,08931	aereo	1	0,820403	0,179597	1	allertaaereo	5	7	2	44
44	B	latte	fetore	21	F	DX	a	2428,8	latte	fetore	4,15	latte	8,45	0,169157	4,3	149	2,173186268	4456	3,648945182	0,04307	latte	1	0,830843	0,169157	1	fetorelatte	5	6	1	44
44	B	tromba	potenza	21	F	DX	a	1531,6	tromba	potenza	3,6	tromba	8,2	0,062084	4,6	2112	3,324693914	517	2,713490543	0,01595	tromba	1	0,937916	0,062084	1	potenzatromba	6	7	1	44
44	B	appetitoso	pizza	21	F	DX	l	1109,9	pizza	appetitoso	5,3	pizza	9	0,359762	3,7	102	2,008600172	2889	3,460747542	0,02787	pizza	1	0,640238	0,359762	1	appetitosopizza	10	5	5	44
44	B	pianta	saggio	21	F	DX	a	1017,1	pianta	saggio	5,9	pianta	8,55	0,082313	2,65	1912	3,281487888	1213	3,083860801	0,00699	pianta	1	0,917687	0,082313	1	saggiopianta	6	6	0	44
44	B	montagna	codardo	21	F	DX	a	1588,3	montagna	codardo	3,95	montagna	8,3	0,034168	4,35	1349	3,13001195	2987	3,475235223	0,01638	montagna	1	0,965832	0,034168	1	codardomontagna	8	7	1	44
44	B	insolente	vasca	21	F	DX	l	1502,9	vasca	insolente	3,95	vasca	8,35	0,045225	4,4	298	2,474216264	2017	3,304705898	0,01719	vasca	1	0,954775	0,045225	1	insolentevasca	9	5	4	44
44	B	abito	solenne	21	F	DX	a	1482,5	abito	solenne	3,7	abito	8,6	0,189552	4,9	241	2,382017043	2642	3,421932813	0,02401	abito	1	0,810448	0,189552	1	solenneabito	5	7	2	44
44	B	camera	cortesia	21	F	DX	a	1332,4	camera	cortesia	4,6	camera	8,75	0,228411	4,15	1642	3,215373153	11686	4,067665882	0,10044	camera	1	0,771589	0,228411	1	cortesiacamera	6	8	2	44
44	B	maniaco	ossessione	21	F	DX	a	1355,7	maniaco	ossessione	3	maniaco	7,95	0,335707	4,95	772	2,8876173	987	2,994317153	0,00215	maniaco	1	0,664293	0,335707	1	ossessionemaniaco	7	10	3	44
44	B	eccellenza	diamante	21	F	DX	l	1219,9	diamante	eccellenza	3,45	diamante	8,05	0,32865	4,6	1723	3,236285277	870	2,939519253	0,00853	diamante	1	0,67135	0,32865	1	eccellenzadiamante	10	8	2	44
44	B	genere	cioccolato	21	F	DX	l	1849,9	cioccolato	genere	4,3	cioccolato	8,5	0,189818	4,2	20639	4,314688651	2340	3,369215857	0,18299	cioccolato	1	0,810182	0,189818	1	generecioccolato	6	10	4	44
44	B	sfera	fase	21	F	DX	a	2274,3	sfera	fase	3,75	sfera	7,35	0,226391	3,6	2581	3,411788005	765	2,883661435	0,01816	sfera	1	0,773609	0,226391	1	fasesfera	5	4	1	44
44	B	giocattolo	insipido	21	F	DX	a	869,4	giocattolo	insipido	3,75	giocattolo	8	0,024267	4,25	43	1,633468456	1009	3,003891166	0,00966	giocattolo	1	0,975733	0,024267	1	insipidogiocattolo	10	8	2	44
44	B	freddo	cappotto	21	F	DX	l	1107,3	cappotto	freddo	5,75	cappotto	8,75	0,385159	3	7828	3,893650817	1543	3,188365926	0,06285	cappotto	1	0,614841	0,385159	1	freddocappotto	6	8	2	44
44	B	corrotto	gonna	21	F	DX	l	2117,6	gonna	corrotto	4,3	gonna	8,6	0,026958	4,3	1026	3,011147361	1239	3,093071306	0,00213	gonna	1	0,973042	0,026958	1	corrottogonna	8	5	3	44
44	B	idiota	scimmia	21	F	DX	l	1744,7	scimmia	idiota	5,05	scimmia	8,4	0,281823	3,35	12270	4,088844563	1961	3,292477594	0,10309	scimmia	1	0,718177	0,281823	1	idiotascimmia	6	7	1	44
44	B	fastidio	naso	21	F	DX	l	971,3	naso	fastidio	3,4	naso	8,3	0,124964	4,9	3376	3,528402438	5593	3,747644819	0,02217	naso	1	0,875036	0,124964	1	fastidionaso	8	4	4	44
44	B	burro	tenero	21	F	DX	a	1602,9	burro	tenero	5,3	burro	8,5	0,239314	3,2	752	2,876217841	1677	3,224533063	0,00925	burro	1	0,760686	0,239314	1	teneroburro	5	6	1	44
44	B	guarire	ospedale	21	F	DX	l	1054,1	ospedale	guarire	4,9	ospedale	8,45	0,302145	3,55	1073	3,030599722	14272	4,154484837	0,13199	ospedale	1	0,697855	0,302145	1	guarireospedale	7	8	1	44
44	B	tavolo	pressione	21	F	DX	a	1061,8	tavolo	pressione	5,15	tavolo	8,6	0,060985	3,45	6125	3,787106093	6875	3,837272703	0,0075	tavolo	1	0,939015	0,060985	1	pressionetavolo	6	9	3	44
44	B	cappello	rovente	21	F	DX	a	1147,1	cappello	rovente	5,6	cappello	8,45	0,085326	2,85	124	2,093421685	4094	3,612147838	0,0397	cappello	1	0,914674	0,085326	1	roventecappello	8	7	1	44
44	B	gatto	spaventato	21	F	DX	a	1189,7	gatto	spaventato	4,95	gatto	8,75	0,323892	3,8	3794	3,579097327	4110	3,613841822	0,00316	gatto	1	0,676108	0,323892	1	spaventatogatto	5	10	5	44
44	B	infuriato	forchetta	21	F	DX	l	1106,7	forchetta	infuriato	4,55	forchetta	8,4	0,159282	3,85	240	2,380211242	394	2,595496222	0,00154	forchetta	1	0,840718	0,159282	1	infuriatoforchetta	9	9	0	44
44	B	dono	perspicacia	21	F	DX	a	1744,5	dono	perspicacia	2,65	dono	7,1	0,272587	4,45	40	1,602059991	2862	3,456669629	0,02822	dono	1	0,727413	0,272587	1	perspicaciadono	4	11	7	44
44	B	bocca	riverente	21	F	DX	a	1359,4	bocca	riverente	4,2	bocca	8,8	0,201146	4,6	6	0,77815125	11851	4,073754998	0,11845	bocca	1	0,798854	0,201146	1	riverentebocca	5	9	4	44
44	B	libreria	spazio	21	F	DX	a	992,1	libreria	spazio	4,75	libreria	8,6	0,154109	3,85	7786	3,891314399	670	2,826074803	0,07116	libreria	1	0,845891	0,154109	1	spaziolibreria	8	6	2	44
44	B	rancido	insalata	21	F	DX	l	979,6	insalata	rancido	5,05	insalata	8,55	0,352751	3,5	36	1,556302501	1521	3,182129214	0,01485	insalata	1	0,647249	0,352751	1	rancidoinsalata	7	8	1	44
44	B	intimo	mistico	21	F	DX	a	1391,9	intimo	mistico	2,5	intimo	5,9	0,381102	3,4	158	2,198657087	834	2,921166051	0,00676	intimo	1	0,618898	0,381102	1	misticointimo	6	7	1	44
44	B	diavolo	prigione	21	F	DX	l	1495,7	prigione	diavolo	4	prigione	7,4	0,195171	3,4	31905	4,503858749	13100	4,117271296	0,18805	prigione	1	0,804829	0,195171	1	diavoloprigione	7	8	1	44
44	B	piatto	insipido	21	F	DX	a	1592	piatto	insipido	3,75	piatto	8,95	0,397467	5,2	43	1,633468456	2988	3,475380593	0,02945	piatto	1	0,602533	0,397467	1	insipidopiatto	6	8	2	44
44	B	sedile	agile	21	F	DX	a	1335	sedile	agile	5,25	sedile	8,5	0,131493	3,25	173	2,238046103	1344	3,128399269	0,01171	sedile	1	0,868507	0,131493	1	agilesedile	6	5	1	44
44	B	leggenda	scala	21	F	DX	l	1246,5	scala	leggenda	4,65	scala	8,6	0,140283	3,95	1868	3,271376872	2514	3,400365273	0,00646	scala	1	0,859717	0,140283	1	leggendascala	8	5	3	44
44	B	vaso	gloria	21	F	DX	a	1684,1	vaso	gloria	3,6	vaso	8,8	0,08746	5,2	3320	3,521138084	1076	3,031812271	0,02244	vaso	1	0,91254	0,08746	1	gloriavaso	4	6	2	44
44	B	scrivania	pensieroso	21	F	DX	a	2658	scrivania	pensieroso	4,5	scrivania	8,8	0,284274	4,3	61	1,785329835	3126	3,494988974	0,03065	scrivania	1	0,715726	0,284274	1	pensierososcrivania	9	10	1	44
44	B	vetro	giustizia	21	F	DX	a	881,2	vetro	giustizia	4,1	vetro	8,6	0,080953	4,5	4840	3,684845362	2181	3,338655666	0,02659	vetro	1	0,919047	0,080953	1	giustiziavetro	5	9	4	44
44	B	causa	stomaco	21	F	DX	l	1604,1	stomaco	causa	3,45	stomaco	8,05	0,117186	4,6	14778	4,169615662	3256	3,512684396	0,11522	stomaco	1	0,882814	0,117186	1	causastomaco	5	7	2	44
44	B	pentola	mente	21	F	DX	a	947,3	pentola	mente	4,6	pentola	8,6	0,136738	4	17014	4,230806428	492	2,691965103	0,16522	pentola	1	0,863262	0,136738	1	mentepentola	7	5	2	44
44	B	mercato	vantaggio	21	F	DX	a	951,3	mercato	vantaggio	3,7	mercato	7,55	0,181156576	3,85	2571	3,410102077	4237	3,627058464	0,01666	mercato	1	0,818843	0,181157	1	vantaggiomercato	7	9	2	44
44	B	dollaro	utile	21	F	DX	a	1425,7	dollaro	utile	3,95	dollaro	7,95	0,06637	4	4880	3,688419822	1848	3,266701967	0,03032	dollaro	1	0,93363	0,06637	1	utiledollaro	7	5	2	44
44	B	fetido	calza	21	F	DX	l	2200,9	calza	fetido	4	calza	8,55	0,175625	4,55	50	1,698970004	233	2,367355921	0,00183	calza	1	0,824375	0,175625	1	fetidocalza	6	5	1	44
44	B	musica	violino	21	F	DX	l	1220,9	violino	musica	5,5	violino	8,4	0,389862	2,9	11133	4,046612209	603	2,780317312	0,1053	violino	1	0,610138	0,389862	1	musicaviolino	6	7	1	44
44	B	precipizio	orrore	21	F	DX	a	1683,7	precipizio	orrore	3,9	precipizio	7,3	0,329961	3,4	889	2,948901761	206	2,31386722	0,00683	precipizio	1	0,670039	0,329961	1	orroreprecipizio	10	6	4	44
44	B	farfalla	fantasia	21	F	DX	a	2578,4	farfalla	fantasia	3	farfalla	8,2	0,284001	5,2	1728	3,237543738	632	2,800717078	0,01096	farfalla	1	0,715999	0,284001	1	fantasiafarfalla	8	8	0	44
44	B	vittoria	ombrello	21	F	DX	l	1168,5	ombrello	vittoria	4,9	ombrello	8,4	0,01647	3,5	3564	3,551937695	513	2,710117365	0,03051	ombrello	1	0,98353	0,01647	1	vittoriaombrello	8	8	0	44
44	B	carcere	pena	21	F	DX	a	1633,8	carcere	pena	3,7	carcere	7,85	0,375169	4,15	8036	3,905039928	2485	3,395326393	0,05551	carcere	1	0,624831	0,375169	1	penacarcere	7	4	3	44
44	B	cavallo	arte	21	F	DX	a	2137,6	cavallo	arte	5,6	cavallo	8,4	0,075498	2,8	5407	3,73295637	7514	3,875871191	0,02107	cavallo	1	0,924502	0,075498	1	artecavallo	7	4	3	44
44	B	ostile	nuvoloso	21	F	DX	l	2464,7	nuvoloso	ostile	3,8	nuvoloso	6,9	0,229042	3,1	654	2,815577748	84	1,924279286	0,0057	nuvoloso	1	0,770958	0,229042	1	ostilenuvoloso	6	8	2	44
44	B	avventura	vacanza	21	F	DX	l	988,1	vacanza	avventura	3,95	vacanza	6,8	0,398881	2,85	1634	3,213252052	3443	3,536937023	0,01809	vacanza	1	0,601119	0,398881	1	avventuravacanza	9	7	2	44
44	B	deforme	tronco	21	F	DX	l	1619,2	tronco	deforme	5,2	tronco	8,65	0,318294	3,45	119	2,075546961	452	2,655138435	0,00333	tronco	1	0,681706	0,318294	1	deformetronco	7	6	1	44
44	B	brutale	miele	21	F	DX	l	1050,1	miele	brutale	3,6	miele	8,2	0,129025	4,6	680	2,832508913	2064	3,314709693	0,01384	miele	1	0,870975	0,129025	1	brutalemiele	7	5	2	44
44	B	veloce	vespa	21	F	DX	l	1727,5	vespa	veloce	5,05	vespa	8,55	0,134385	3,5	9876	3,994581081	194	2,28780173	0,09682	vespa	1	0,865615	0,134385	1	velocevespa	6	5	1	44
44	B	meraviglia	cornice	21	F	DX	l	1041,6	cornice	meraviglia	3,6	cornice	8,05	0,226304	4,45	1939	3,287577809	226	2,354108439	0,01713	cornice	1	0,773696	0,226304	1	meravigliacornice	10	7	3	44
44	B	statua	audace	21	F	DX	a	1521,6	statua	audace	3,85	statua	8,3	0,19465	4,45	506	2,704150517	1187	3,074450719	0,00681	statua	1	0,80535	0,19465	1	audacestatua	6	6	0	44
44	B	ulivo	ambizione	21	F	DX	a	1186,5	ulivo	ambizione	5	ulivo	8,7	0,248509	3,7	495	2,694605199	54	1,73239376	0,00441	ulivo	1	0,751491	0,248509	1	ambizioneulivo	5	9	4	44
44	B	disprezzo	sorriso	21	F	DX	l	2785,8	sorriso	disprezzo	3,55	sorriso	7,9	0,337781	4,35	600	2,77815125	3084	3,489114369	0,02484	sorriso	1	0,662219	0,337781	1	disprezzosorriso	9	7	2	44
